Date,0
2015-10-19,111066.95878422828
2015-10-20,111349.8527364108
2015-10-21,110815.07379808712
2015-10-22,110229.9791341956
2015-10-23,112446.86335642367
2015-10-26,116624.37476128871
2015-10-27,117412.03889790842
2015-10-28,117111.30781843062
2015-10-29,118198.03546955122
2015-10-30,118590.97911273844
2015-11-02,117396.5585503858
2015-11-03,118689.86155871146
2015-11-04,119013.48421392159
2015-11-05,119558.38074962812
2015-11-06,120856.24635808654
2015-11-09,120736.36945778038
2015-11-10,119629.49780338662
2015-11-11,119671.30418944017
2015-11-12,120220.59227927461
2015-11-13,118798.57680042725
2015-11-16,116458.46930464698
2015-11-17,118041.18628663172
2015-11-18,117858.81325440288
2015-11-19,120079.80209197968
2015-11-20,119993.12968312325
2015-11-23,120532.02580752864
2015-11-24,120359.80416631371
2015-11-25,120167.71316356733
2015-11-27,119692.81236980895
2015-11-30,119900.71630959425
2015-12-01,119349.61142976682
2015-12-02,121149.86696992735
2015-12-03,120166.72487097859
2015-12-04,118673.64562966017
2015-12-07,121360.27422336207
2015-12-08,120944.79860674504
2015-12-09,120675.12305466204
2015-12-10,119320.44066291193
2015-12-11,119656.36369284142
2015-12-14,117272.05481247496
2015-12-15,119008.05398657863
2015-12-16,119773.89907990795
2015-12-17,121859.02646016037
2015-12-18,120589.47758970382
2015-12-21,118118.04732423474
2015-12-22,119026.60478911999
2015-12-23,119783.48330999532
2015-12-24,120512.58740466733
2015-12-28,120312.65878117482
2015-12-29,120796.73636529842
2015-12-30,122275.12763295847
2015-12-31,121385.32506035942
2016-01-04,119801.34071102038
2016-01-05,117468.22378373695
2016-01-06,117713.51765787622
2016-01-07,116766.68545487331
2016-01-08,113281.85670165099
2016-01-11,112406.80646754478
2016-01-12,112794.66845228474
2016-01-13,113798.1019753626
2016-01-14,110824.66163370364
2016-01-15,113271.06872478708
2016-01-19,110235.68599281323
2016-01-20,110617.33974427849
2016-01-21,109674.5797161867
2016-01-22,110166.28549126287
2016-01-25,113568.62079349038
2016-01-26,112363.02171204511
2016-01-27,114147.14844461305
2016-01-28,112245.26247726183
2016-01-29,117563.2343450485
2016-02-01,120166.34513871356
2016-02-02,120363.89960270634
2016-02-03,118393.11497452631
2016-02-04,117897.44387738095
2016-02-05,117447.70756781177
2016-02-08,114080.98215810054
2016-02-09,112891.02496881431
2016-02-10,112435.24050858618
2016-02-11,112717.40390869323
2016-02-12,112344.85395189082
2016-02-16,113911.27149247273
2016-02-17,115084.2635997739
2016-02-18,117195.34118040708
2016-02-19,116326.99068132698
2016-02-22,116684.68717447825
2016-02-23,118406.40905992937
2016-02-24,116368.89510511828
2016-02-25,117058.65310117828
2016-02-26,118248.0029890419
2016-02-29,117719.80075445997
2016-03-01,116637.21482017533
2016-03-02,120042.49515695257
2016-03-03,120731.86280547305
2016-03-04,120333.4666301848
2016-03-07,120116.48950056176
2016-03-08,118838.69971252084
2016-03-09,118680.691302143
2016-03-10,119650.16360163328
2016-03-11,119249.78847361122
2016-03-14,120656.32990045112
2016-03-15,120846.52268546642
2016-03-16,121524.10964171696
2016-03-17,122339.88473158871
2016-03-18,122247.50872069038
2016-03-21,122127.9147186388
2016-03-22,122467.55538844778
2016-03-23,122661.73872109718
2016-03-24,122734.54826837049
2016-03-28,123164.954273319
2016-03-29,122879.09878077044
2016-03-30,124666.03829797787
2016-03-31,124838.2976525203
2016-04-01,124293.26080108045
2016-04-04,125417.35122205356
2016-04-05,124534.3807331323
2016-04-06,123584.96627066811
2016-04-07,124896.37875029517
2016-04-08,123382.02518573245
2016-04-11,122926.80524554748
2016-04-12,122425.6999468479
2016-04-13,123648.16642816647
2016-04-14,124561.6885471963
2016-04-15,125006.50622154406
2016-04-18,124699.65678043569
2016-04-19,125554.37483353198
2016-04-20,126145.94384146271
2016-04-21,125920.68270233426
2016-04-22,125502.6118886668
2016-04-25,123022.23355274655
2016-04-26,123197.66534324916
2016-04-27,121882.93539295453
2016-04-28,121336.22375708015
2016-04-29,121810.03012594467
2016-05-02,122800.91566676472
2016-05-03,124145.44103033442
2016-05-04,123097.1768830364
2016-05-05,123100.5756337385
2016-05-06,122874.26790385788
2016-05-09,123972.6575233778
2016-05-10,123966.09859221904
2016-05-11,125610.37625992224
2016-05-12,125105.61665989093
2016-05-13,125390.86217670904
2016-05-16,124468.55146756381
2016-05-17,125308.89717412293
2016-05-18,123990.2543224557
2016-05-19,124437.22971390402
2016-05-20,123720.05118602281
2016-05-23,124228.04613075749
2016-05-24,123535.9752307659
2016-05-25,125404.53396402432
2016-05-26,126342.57626933734
2016-05-27,126645.55847282024
2016-05-31,127126.15421320626
2016-06-01,127251.80071978338
2016-06-02,127085.85834845205
2016-06-03,127208.93138878362
2016-06-06,126678.0471889104
2016-06-07,127134.82983424187
2016-06-08,127168.37497733918
2016-06-09,127514.25640998833
2016-06-10,127684.38814192901
2016-06-13,126856.17630511442
2016-06-14,125384.35785994749
2016-06-15,125621.32620441013
2016-06-16,125182.64634375776
2016-06-17,125730.94192775866
2016-06-20,124578.68286792042
2016-06-21,124859.00284760563
2016-06-22,125874.17403491242
2016-06-23,125577.33919350072
2016-06-24,127039.8735648151
2016-06-27,123207.77793773591
2016-06-28,121324.94052981843
2016-06-29,123878.63816041619
2016-06-30,125611.1756320177
2016-07-01,126820.0785280925
2016-07-05,127111.58130085042
2016-07-06,126889.37754608612
2016-07-07,127990.7859692556
2016-07-08,127557.48506556533
2016-07-11,129104.07168835396
2016-07-12,129736.09177585955
2016-07-13,130145.35026919603
2016-07-14,129963.25717271533
2016-07-15,130574.28867585928
2016-07-18,130406.75792404887
2016-07-19,131394.43043713138
2016-07-20,131534.8875486056
2016-07-21,132929.3662111844
2016-07-22,132378.49068021143
2016-07-25,133035.6563247779
2016-07-26,132778.2787706027
2016-07-27,132253.54601427529
2016-07-28,133233.07882839753
2016-07-29,133853.98214214167
2016-08-01,134434.6228798123
2016-08-02,134586.3832289917
2016-08-03,134002.30994270756
2016-08-04,134025.22802015505
2016-08-05,134708.27549943022
2016-08-08,135663.23539135454
2016-08-09,135776.98377169427
2016-08-10,135887.28544890156
2016-08-11,135587.3786213855
2016-08-12,135885.7538819187
2016-08-15,135796.29579950182
2016-08-16,135674.76998022693
2016-08-17,134840.60904662326
2016-08-18,135462.47751961648
2016-08-19,135341.09206589052
2016-08-22,134929.62232508505
2016-08-23,134874.8055097523
2016-08-24,135179.40876343855
2016-08-25,134758.07207513455
2016-08-26,134986.79281464903
2016-08-29,135102.8685029546
2016-08-30,135990.4158693395
2016-08-31,135423.93663190206
2016-09-01,135276.32106039856
2016-09-02,135559.87399179686
2016-09-06,136041.14681113593
2016-09-07,137443.45515621954
2016-09-08,137607.0424852609
2016-09-09,137006.81181673528
2016-09-12,134048.15728935614
2016-09-13,135916.25707948807
2016-09-14,134527.60800981417
2016-09-15,134913.23570937675
2016-09-16,136444.880188254
2016-09-19,136357.631591609
2016-09-20,135805.61019030452
2016-09-21,135908.69960837954
2016-09-22,136979.1031335167
2016-09-23,137962.15255440364
2016-09-26,136964.10972652386
2016-09-27,135937.64511177054
2016-09-28,137380.21157438456
2016-09-29,138202.42607758837
2016-09-30,136882.94406543972
2016-10-03,137707.558013282
2016-10-04,137479.48188030242
2016-10-05,137155.6097780806
2016-10-06,137717.42259383103
2016-10-07,137930.30441986863
2016-10-10,138048.33562621466
2016-10-11,139013.34692753025
2016-10-12,137766.29019990796
2016-10-13,138012.2898378162
2016-10-14,137343.23819648102
2016-10-17,137445.806982683
2016-10-18,137168.275120689
2016-10-19,137518.4463464822
2016-10-20,137733.05186894507
2016-10-21,137013.47667082213
2016-10-24,137916.2909718227
2016-10-25,139212.336215492
2016-10-26,139300.79524257933
2016-10-27,138558.87575790807
2016-10-28,138112.3453521568
2016-10-31,137484.3003296357
2016-11-01,137414.1947540843
2016-11-02,136542.2710855614
2016-11-03,135095.80372602105
2016-11-04,133261.092417612
2016-11-07,132710.94402578927
2016-11-08,135418.1774123059
2016-11-09,136434.03968334032
2016-11-10,136484.23973617467
2016-11-11,134087.7588266456
2016-11-14,133603.31087649928
2016-11-15,131555.44423350418
2016-11-16,133739.44033000097
2016-11-17,133956.10159320483
2016-11-18,134866.66646413982
2016-11-21,134332.4292244374
2016-11-22,136439.2305426701
2016-11-23,136763.56491687757
2016-11-25,136456.614169238
2016-11-28,136834.9050465256
2016-11-29,136573.85107600797
2016-11-30,136722.41859295886
2016-12-01,135252.70495766503
2016-12-02,133891.4758676705
2016-12-05,134060.431303874
2016-12-06,135582.17960998748
2016-12-07,135822.01355926236
2016-12-08,137332.5428982914
2016-12-09,137518.23812208563
2016-12-12,138883.67852217428
2016-12-13,138861.1427529775
2016-12-14,140572.93487254006
2016-12-15,139830.9317475662
2016-12-16,140177.6091792175
2016-12-19,139815.67951721812
2016-12-20,140531.72169554516
2016-12-21,140756.63973194297
2016-12-22,140599.77821964407
2016-12-23,140333.76747188516
2016-12-27,140260.26478626585
2016-12-28,140649.4622986211
2016-12-29,139845.71905396399
2016-12-30,139639.57347991396
2017-01-03,138499.2406782008
2017-01-04,139947.70818993074
2017-01-05,140288.10342020544
2017-01-06,141264.65543871842
2017-01-09,142338.22254512325
2017-01-10,142386.7370189154
2017-01-11,142033.91047276015
2017-01-12,142764.9930899442
2017-01-13,142760.63839009654
2017-01-17,143281.09295703552
2017-01-18,143009.33325313887
2017-01-19,142880.24411464733
2017-01-20,142393.06146726568
2017-01-23,143196.60168204206
2017-01-24,143805.43856671132
2017-01-25,143669.89743511044
2017-01-26,144784.15620617126
2017-01-27,145031.9638179231
2017-01-30,145543.46525370394
2017-01-31,144401.85661120995
2017-02-01,143701.24081529997
2017-02-02,144475.63000494413
2017-02-03,144014.57964523256
2017-02-06,144286.93894269035
2017-02-07,144340.29776836594
2017-02-08,144565.25882909002
2017-02-09,145203.29872381204
2017-02-10,146005.17032397562
2017-02-13,146211.69078063715
2017-02-14,146907.5269172386
2017-02-15,147172.64079237645
2017-02-16,147901.47113023643
2017-02-17,148129.46427492256
2017-02-21,148464.95823174456
2017-02-22,149107.62130927178
2017-02-23,149591.38120535464
2017-02-24,149860.3222147521
2017-02-27,149832.80451659256
2017-02-28,149810.79359746567
2017-03-01,149342.94616808367
2017-03-02,151479.4940211369
2017-03-03,150521.83598431505
2017-03-06,150761.87044224882
2017-03-07,150585.81462163903
2017-03-08,150393.18972615723
2017-03-09,150499.92227379346
2017-03-10,150947.18782155684
2017-03-13,151344.4263854355
2017-03-14,151638.96468083136
2017-03-15,151374.00489882202
2017-03-16,152361.5460190855
2017-03-17,152353.93433401032
2017-03-20,152220.25945502843
2017-03-21,152300.63084364904
2017-03-22,150671.49751143905
2017-03-23,151146.43878682784
2017-03-24,150778.6913819698
2017-03-27,150745.06732424692
2017-03-28,150717.51049315732
2017-03-29,151826.98699917248
2017-03-30,152321.0806685194
2017-03-31,152505.97414792387
2017-04-03,152092.79725974306
2017-04-04,152314.70335425978
2017-04-05,152647.24697813208
2017-04-06,152321.7499731475
2017-04-07,152012.07186498662
2017-04-10,151760.1156102572
2017-04-11,151850.90868738524
2017-04-12,151416.0524564541
2017-04-13,151445.84756353145
2017-04-17,150630.18246609104
2017-04-18,152157.6192357271
2017-04-19,151650.48386621187
2017-04-20,151370.99987486383
2017-04-21,152143.11782513288
2017-04-24,151680.13502526836
2017-04-25,153638.65704733093
2017-04-26,154386.95329513354
2017-04-27,154156.43664033274
2017-04-28,154371.97852444454
2017-05-01,155112.63319267315
2017-05-02,156549.27548363636
2017-05-03,156506.38384674472
2017-05-04,156482.84988232376
2017-05-05,156075.43631298907
2017-05-08,156380.00791870948
2017-05-09,157239.972863341
2017-05-10,157050.4519166399
2017-05-11,157063.85761157668
2017-05-12,156715.81257037027
2017-05-15,157042.8312347209
2017-05-16,157301.9387142205
2017-05-17,157901.51559481153
2017-05-18,154278.0533379613
2017-05-19,155517.5683549592
2017-05-22,156048.81443064183
2017-05-23,156752.41033581187
2017-05-24,157061.8928086895
2017-05-25,157567.00325471957
2017-05-26,158797.97640360633
2017-05-30,158972.9760639471
2017-05-31,159325.37842045707
2017-06-01,158789.07427815645
2017-06-02,159135.7618810113
2017-06-05,160570.24187817727
2017-06-06,160898.69234812548
2017-06-07,160869.92126917915
2017-06-08,161246.42637256038
2017-06-09,161277.54845708638
2017-06-12,159113.6055111289
2017-06-13,158379.49723644997
2017-06-14,159365.37485200408
2017-06-15,159040.2437467819
2017-06-16,158601.72161643984
2017-06-19,159158.3279236724
2017-06-20,160804.41502093154
2017-06-21,159746.77403887425
2017-06-22,160242.4531167474
2017-06-23,160069.90740958747
2017-06-26,161079.47583426966
2017-06-27,160321.2597240904
2017-06-28,158048.59127635846
2017-06-29,159481.3752541181
2017-06-30,157485.80698854418
2017-07-03,157565.1900181133
2017-07-05,157077.07086267776
2017-07-06,158197.5908996636
2017-07-07,156969.05097028584
2017-07-10,158419.95287569638
2017-07-11,159079.08554283922
2017-07-12,159285.31441235938
2017-07-13,161037.9813575398
2017-07-14,161540.78949232266
2017-07-17,162345.56342044869
2017-07-18,162540.89400901803
2017-07-19,163785.10233980947
2017-07-20,164646.21557978482
2017-07-21,165273.65850000153
2017-07-24,164849.41545140528
2017-07-25,165022.22792484274
2017-07-26,165189.5988386875
2017-07-27,165365.12039203607
2017-07-28,167027.33365400298
2017-07-31,166931.5501809427
2017-08-01,166009.74487585676
2017-08-02,166723.60500250704
2017-08-03,166922.53574780448
2017-08-04,166514.90840248988
2017-08-07,167247.4656133417
2017-08-08,168025.0377025461
2017-08-09,167873.53752667658
2017-08-10,167704.31091178666
2017-08-11,165232.7757917645
2017-08-14,165927.5904605481
2017-08-15,167864.76074812334
2017-08-16,168049.85330945687
2017-08-17,167918.60323539347
2017-08-18,165443.1485578751
2017-08-21,165509.1715655176
2017-08-22,165558.25846531094
2017-08-23,167317.7364074854
2017-08-24,166632.95795736116
2017-08-25,166150.94146946675
2017-08-28,166001.953299565
2017-08-29,166205.7278330101
2017-08-30,166694.15622179976
2017-08-31,167391.46745354828
2017-09-01,168568.52045898992
2017-09-05,168263.26878898882
2017-09-06,166874.9672900818
2017-09-07,167283.28519981995
2017-09-08,167781.5851394196
2017-09-11,166479.21531558884
2017-09-12,168428.84606933594
2017-09-13,168578.14307550306
2017-09-14,169182.9318616483
2017-09-15,168422.7781055141
2017-09-18,169046.27308931318
2017-09-19,168667.13601421053
2017-09-20,170076.34813585324
2017-09-21,169830.44526424553
2017-09-22,168360.3638648886
2017-09-25,168185.9106325501
2017-09-26,165896.84653943335
2017-09-27,166191.93190984754
2017-09-28,167506.18433035605
2017-09-29,167833.08623375848
2017-10-02,168833.64981941844
2017-10-03,168834.21421266856
2017-10-04,169314.05831402328
2017-10-05,169129.9286539223
2017-10-06,170893.3252225563
2017-10-09,171205.7412031585
2017-10-10,171436.68028099457
2017-10-11,171257.7133387318
2017-10-12,172092.62737232397
2017-10-13,172154.78129715167
2017-10-16,172592.1516879716
2017-10-17,173518.70848037794
2017-10-18,174437.98196456005
2017-10-19,174328.75408990096
2017-10-20,173771.94106980707
2017-10-23,173925.1488954911
2017-10-24,172414.97245208282
2017-10-25,172763.3749561185
2017-10-26,172308.24138665624
2017-10-27,172729.18395919222
2017-10-30,178694.6925480669
2017-10-31,178774.03709176995
2017-11-01,178546.69149335037
2017-11-02,179248.97852018013
2017-11-03,178619.7972957487
2017-11-06,179296.4095205668
2017-11-07,178930.27476909332
2017-11-08,178997.29629398102
2017-11-09,179340.5074663874
2017-11-10,178759.87659410405
2017-11-13,178254.20605895235
2017-11-14,178470.8844314286
2017-11-15,177835.46300905797
2017-11-16,177029.28220892392
2017-11-17,178308.26769470796
2017-11-20,177513.32441329572
2017-11-21,177853.54917565326
2017-11-22,179653.75038681424
2017-11-24,179798.07036325487
2017-11-27,180715.81819271887
2017-11-28,181583.06363912503
2017-11-29,182865.80245634646
2017-11-30,180635.70287468244
2017-12-01,182360.1264466241
2017-12-04,181887.52213847596
2017-12-05,180043.90006116976
2017-12-06,180241.6049197647
2017-12-07,181432.69464507222
2017-12-08,182021.43364955863
2017-12-11,182994.08585957802
2017-12-12,184055.46687552962
2017-12-13,184261.6071172018
2017-12-14,184532.63624105742
2017-12-15,184107.12172299033
2017-12-18,186196.89456362004
2017-12-19,186952.35937331637
2017-12-20,185920.88985766543
2017-12-21,185140.74871790103
2017-12-22,185472.69323112365
2017-12-26,185333.2013398095
2017-12-27,184752.72108429912
2017-12-28,185203.61615584028
2017-12-29,185436.69889753134
2018-01-02,184210.26069059057
2018-01-03,186367.18863783672
2018-01-04,187542.05713778012
2018-01-05,188335.71838464565
2018-01-08,189805.03886605773
2018-01-09,190492.44620746057
2018-01-10,190510.44326961265
2018-01-11,190336.99196410907
2018-01-12,191141.00609661345
2018-01-16,190893.96208454133
2018-01-17,190262.79615095467
2018-01-18,191373.09537454185
2018-01-19,191621.97887691675
2018-01-22,192260.02188440808
2018-01-23,195311.30786069183
2018-01-24,195455.37575863747
2018-01-25,194933.3464853362
2018-01-26,195665.52567334264
2018-01-29,197397.97750726872
2018-01-30,195639.00522559677
2018-01-31,195035.99875159937
2018-02-01,195545.9898287993
2018-02-02,196520.36423653227
2018-02-05,192158.01290325826
2018-02-06,183830.01901327973
2018-02-07,188044.4000528995
2018-02-08,185306.1078535839
2018-02-09,177925.70300967144
2018-02-12,181400.96293538247
2018-02-13,183747.62122219824
2018-02-14,183794.81573932464
2018-02-15,186419.99280024128
2018-02-16,188648.53464602085
2018-02-20,188128.1650113863
2018-02-21,187226.95068379995
2018-02-22,186702.30645375964
2018-02-23,187298.39428201574
2018-02-26,190532.1250604542
2018-02-27,192927.34594570313
2018-02-28,190264.4281695422
2018-03-01,188011.91679642053
2018-03-02,185830.39346037945
2018-03-05,186895.1383462913
2018-03-06,189094.99629211522
2018-03-07,188903.8352984583
2018-03-08,189599.5355349029
2018-03-09,190516.43266927998
2018-03-12,193482.05868190143
2018-03-13,193577.50838626287
2018-03-14,191504.4332576189
2018-03-15,191063.12195053202
2018-03-16,191140.69285111385
2018-03-19,191520.6879571845
2018-03-20,186637.09538778826
2018-03-21,185877.5796917685
2018-03-22,185233.7618661743
2018-03-23,180785.6666889168
2018-03-26,176562.99894500428
2018-03-27,181577.29701103957
2018-03-28,177058.77281752756
2018-03-29,176816.26454450164
2018-04-02,180239.34573978718
2018-04-03,175719.9031610136
2018-04-04,177875.90262982697
2018-04-05,179762.13299824818
2018-04-06,181739.30978806992
2018-04-09,178297.5727548092
2018-04-10,179191.54576626763
2018-04-11,183423.15712415174
2018-04-12,182522.45076238384
2018-04-13,183412.4815393062
2018-04-16,183067.51017092797
2018-04-17,184335.9245143533
2018-04-18,187029.89564158974
2018-04-19,186296.49347388968
2018-04-20,186295.1294960032
2018-04-23,183834.82829923907
2018-04-24,183763.36314317232
2018-04-25,180264.44454482448
2018-04-26,180346.8860527155
2018-04-27,185395.0089387115
2018-04-30,186199.0917629543
2018-05-01,183992.11231732025
2018-05-02,185194.84016671748
2018-05-03,184458.07440123454
2018-05-04,184210.54966926752
2018-05-07,186851.09523349488
2018-05-08,187725.31024937055
2018-05-09,187517.96973271482
2018-05-10,189962.63712293154
2018-05-11,192400.49894732764
2018-05-14,193351.71272598798
2018-05-15,193224.50931912937
2018-05-16,191242.60068613465
2018-05-17,191600.153046046
2018-05-18,191096.51987916668
2018-05-21,190191.98996304895
2018-05-22,191977.98343446146
2018-05-23,191689.21268079753
2018-05-24,193135.4236957824
2018-05-25,192187.79611700508
2018-05-29,191920.32989877247
2018-05-30,190584.80744518497
2018-05-31,192767.15777664332
2018-06-01,192688.30989330646
2018-06-04,195194.95045430245
2018-06-05,196103.29006249463
2018-06-06,196393.07837579635
2018-06-07,197133.36786025998
2018-06-08,196592.7899354391
2018-06-11,197447.61685329597
2018-06-12,197771.4552394672
2018-06-13,197844.90188931924
2018-06-14,196686.77543964612
2018-06-15,197945.27995170443
2018-06-18,197447.65962233045
2018-06-19,197807.9089969912
2018-06-20,198042.41284676964
2018-06-21,199132.48606834043
2018-06-22,198556.73295996524
2018-06-25,199058.7308714768
2018-06-26,195913.50550853464
2018-06-27,197039.31849261097
2018-06-28,195145.7176591314
2018-06-29,197225.3082463687
2018-07-02,196505.85620322262
2018-07-03,198132.88251951305
2018-07-05,196137.20519151702
2018-07-06,199000.9586406734
2018-07-09,201146.19681322254
2018-07-10,202489.74618371605
2018-07-11,203263.00133749488
2018-07-12,202502.70958262065
2018-07-13,205272.97175402433
2018-07-16,205880.64476925688
2018-07-17,206170.8740445759
2018-07-18,208112.96283184696
2018-07-19,207417.1246053491
2018-07-20,205880.67407251248
2018-07-23,206806.14616126232
2018-07-24,208001.19647924422
2018-07-25,210793.2867713294
2018-07-26,213005.18811262996
2018-07-27,204678.19111388514
2018-07-30,203717.81310448554
2018-07-31,201683.75563774543
2018-08-01,201838.17613899478
2018-08-02,202837.02844859852
2018-08-03,205513.41503410065
2018-08-06,206341.7596054148
2018-08-07,208645.25359673536
2018-08-08,208815.29690301616
2018-08-09,209551.77493796547
2018-08-10,209113.01829657782
2018-08-13,207521.82108790198
2018-08-14,206871.2755234826
2018-08-15,208091.8045177058
2018-08-16,206880.2082348214
2018-08-17,207237.5191802244
2018-08-20,207671.943463677
2018-08-21,207312.92186876148
2018-08-22,207129.26758927392
2018-08-23,207530.2171078358
2018-08-24,207436.6084139283
2018-08-27,208772.20781398905
2018-08-28,210814.8364714991
2018-08-29,210521.80086762234
2018-08-30,212073.8768505764
2018-08-31,212459.78563311076
2018-09-04,211656.82664296657
2018-09-05,209834.095928124
2018-09-06,208030.9235571027
2018-09-07,206115.16860474425
2018-09-10,205786.43723958472
2018-09-11,206089.3647067354
2018-09-12,208633.85478289952
2018-09-13,207649.88104505872
2018-09-14,208469.92635910324
2018-09-17,208349.8747384755
2018-09-18,206723.13396539466
2018-09-19,207348.26204682546
2018-09-20,207890.69612463284
2018-09-21,210550.75341414422
2018-09-24,209586.31985058112
2018-09-25,209867.71258052
2018-09-26,209581.57553892714
2018-09-27,209570.46366696744
2018-09-28,211026.4717425403
2018-10-01,209561.6844399887
2018-10-02,210199.88488941648
2018-10-03,209773.7949624529
2018-10-04,210260.98408211413
2018-10-05,207658.87616952858
